timestamp,Boomer Rocket Team ,Engineering Diversity and Inclusion Program Fund MEP & D&I ,Civil Engineering & Environmental Science ,Aerospace & Mechanical Engineering ,Industrial & Systems Engineering ,Engineering Pathways ,Diversity & Inclusion Scholarships ,Sooner Off Road ,Electrical Engineering Undergraduate Lab ,Sooner Rover ,OU Young Engineering Alumni ,Sooner Competitive Robotics Team ,E-Club ,LKOT ,Design Build Fly ,OU Artificial Intelligence/Machine Learning Club ,Electrical & Computer Engineering ,Sooner Racing Team ,Engineering Physics ,Concrete Canoe ,Computer Science ,Women in Engineering 
Apr 13 @ 2:20:41,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,1860.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:20:41,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,1870.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:20:51,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,1880.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:20:55,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,1890.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:21:12,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,1900.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:21:17,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,1910.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:21:42,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,1920.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:21:47,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,1930.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:22:18,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,1940.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:22:19,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,1950.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:22:21,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,1960.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:22:22,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,1970.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:22:31,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,1980.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:22:52,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,1990.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:22:54,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2000.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:23:10,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2010.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:23:17,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2020.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:23:24,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2030.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:23:48,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2040.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:24:07,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2050.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:24:10,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2060.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:24:45,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2070.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:24:50,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2080.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:25:12,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2090.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:25:22,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2100.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:25:35,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2110.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:25:41,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2120.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:25:54,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2130.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:26:08,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2140.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:26:13,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2150.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:26:25,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2160.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:26:38,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2170.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:26:53,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2180.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:27:04,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2190.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:27:16,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2200.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:27:30,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2210.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:27:49,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2220.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:27:57,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2230.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:28:05,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2240.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:28:19,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2250.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:28:29,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2260.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:28:42,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2270.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:28:43,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2280.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:29:07,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2290.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:29:25,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2300.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:29:33,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2310.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:30:08,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2320.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:30:32,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2330.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:31:09,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2340.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:31:09,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2350.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:32:58,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2360.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:33:36,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2370.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:34:54,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2380.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:35:37,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2390.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:36:14,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2400.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:38:19,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2410.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:38:50,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2420.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:39:33,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2430.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:41:02,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:55:48,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,30.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:55:53,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,40.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:56:21,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,50.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:56:40,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,60.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:56:51,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,70.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:57:08,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,80.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:57:32,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,90.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:57:38,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,100.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:58:02,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,110.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:58:27,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,120.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:58:30,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,130.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:58:55,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,140.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:59:17,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,150.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:59:18,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,160.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:59:42,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,170.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 2:59:50,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,60.0,110.0,730.0,10.0,571.0,180.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 3:45:14,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,730.0,10.0,571.0,180.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 3:53:42,0.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,730.0,10.0,571.0,190.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 3:55:50,10.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,730.0,10.0,571.0,190.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:02:37,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,730.0,10.0,571.0,190.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:03:02,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,730.0,10.0,571.0,200.0,100.0,10.0,2440.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:03:27,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,730.0,10.0,571.0,200.0,100.0,10.0,2450.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:03:48,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,740.0,10.0,571.0,200.0,100.0,10.0,2450.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:04:06,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,740.0,10.0,571.0,200.0,100.0,10.0,2460.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:04:25,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,740.0,10.0,571.0,200.0,100.0,10.0,2470.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:05:09,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,740.0,10.0,571.0,200.0,100.0,10.0,2480.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:05:31,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,740.0,10.0,571.0,200.0,100.0,10.0,2490.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:05:46,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,740.0,10.0,571.0,200.0,100.0,10.0,2500.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:06:08,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,740.0,10.0,571.0,200.0,100.0,10.0,2510.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:06:18,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,740.0,10.0,571.0,200.0,100.0,10.0,2520.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:06:19,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,740.0,10.0,571.0,200.0,100.0,10.0,2530.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:06:28,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,750.0,10.0,571.0,200.0,100.0,10.0,2530.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:06:54,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,750.0,10.0,571.0,200.0,100.0,10.0,2540.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:06:55,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,750.0,10.0,571.0,200.0,100.0,10.0,2550.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:07:03,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,760.0,10.0,571.0,200.0,100.0,10.0,2550.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:07:44,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,760.0,10.0,571.0,200.0,100.0,10.0,2560.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:08:16,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,770.0,10.0,571.0,200.0,100.0,10.0,2560.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:08:22,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,770.0,10.0,571.0,200.0,100.0,10.0,2570.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:08:47,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,770.0,10.0,571.0,200.0,100.0,10.0,2580.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:09:10,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,770.0,10.0,571.0,200.0,100.0,10.0,2590.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:09:28,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,770.0,10.0,571.0,200.0,100.0,10.0,2600.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:09:43,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,770.0,10.0,571.0,200.0,100.0,10.0,2610.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:10:12,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,770.0,10.0,571.0,200.0,100.0,10.0,2620.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:10:16,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,770.0,10.0,571.0,200.0,100.0,10.0,2630.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:10:36,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,770.0,10.0,571.0,200.0,100.0,10.0,2640.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:10:41,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,770.0,10.0,571.0,200.0,100.0,10.0,2650.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:10:48,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,770.0,10.0,571.0,200.0,100.0,10.0,2660.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:10:50,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,770.0,10.0,571.0,200.0,100.0,10.0,2670.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:10:51,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,770.0,10.0,571.0,200.0,100.0,10.0,2680.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:10:53,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,200.0,100.0,10.0,2680.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:11:08,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,200.0,100.0,10.0,2690.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:11:26,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,200.0,100.0,10.0,2700.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:11:29,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,210.0,100.0,10.0,2700.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:11:34,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,210.0,100.0,10.0,2710.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:11:46,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,210.0,100.0,10.0,2720.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:12:00,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,210.0,100.0,10.0,2730.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:12:05,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,210.0,100.0,10.0,2740.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:12:08,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,210.0,100.0,10.0,2750.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:12:08,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,220.0,100.0,10.0,2750.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:12:24,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,220.0,100.0,10.0,2760.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:12:33,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,220.0,100.0,10.0,2770.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:12:36,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,220.0,100.0,10.0,2780.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:12:45,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,230.0,100.0,10.0,2780.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:13:05,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,230.0,100.0,10.0,2790.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:13:06,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,230.0,100.0,10.0,2800.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:13:30,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,230.0,100.0,10.0,2810.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:13:32,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,230.0,100.0,10.0,2820.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:13:32,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,230.0,100.0,10.0,2830.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:13:41,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,240.0,100.0,10.0,2830.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:13:48,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,240.0,100.0,10.0,2840.0,0.0,250.0,0.0,0.0
